generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
1,g001_0072_3094,23487.076904,620,3100,6,0,0,1,8,49,83,2959,0.43983500423746785,0.11703293771998687,0.19226431850953463,0.25086773953301056,0.12089757932534341,0.2578446705362581,0.0796017022900999,0.061286564188087825,0.025325947732080623,0.391039857035353,0.24089278327215358,0.28789121205588103,0.5570397980283417,6,18,89,178,2,0,4,2026-06-11T12:52:08.745127+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0055_4031,23433.646441,620,3100,6,0,0,1,8,50,78,2963,0.30375554161133866,0.1843132370156049,0.3559230297862634,0.1560081915867931,0.12421933172476365,0.22229473501854743,0.19905510423323097,0.04650839672820985,0.02313477164931773,0.10812564215551881,0.1653306903890452,0.13489164447949575,0.2755622964911637,6,19,82,160,1,3,4,2026-06-11T23:08:34.855550+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_elite_0003,23433.646441,620,3100,6,0,0,1,8,50,78,2963,0.30375554161133866,0.1843132370156049,0.3559230297862634,0.1560081915867931,0.12421933172476365,0.22229473501854743,0.19905510423323097,0.04650839672820985,0.02313477164931773,0.10812564215551881,0.1653306903890452,0.13489164447949575,0.2755622964911637,6,19,82,160,1,3,4,2026-06-12T03:50:28.809055+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0055_4031,23433.646441,620,3100,6,0,0,1,8,50,78,2963,0.30375554161133866,0.1843132370156049,0.3559230297862634,0.1560081915867931,0.12421933172476365,0.22229473501854743,0.19905510423323097,0.04650839672820985,0.02313477164931773,0.10812564215551881,0.1653306903890452,0.13489164447949575,0.2755622964911637,6,19,82,160,1,3,4,2026-06-12T04:28:57.395420+00:00,outputs/evolution_history_shard03_of_04.csv
3,g003_0132_3899,23408.092008,621,3105,6,0,0,1,8,48,82,2966,0.5012833750398158,0.050851595403009764,0.12441037715052793,0.32345465240664656,0.197850276488527,0.0,0.026448723209679233,0.11116633306213496,0.028547229170871134,0.6693420865229383,0.1981194332126464,0.07074291583663894,0.28885995529377334,6,18,84,180,3,0,4,2026-06-13T00:22:49.095838+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0115_1227,23365.773393,620,3100,6,0,0,1,8,46,87,2958,0.29685932284116867,0.3014256683896308,0.012519894405096271,0.38919511436410414,0.1424490593289641,0.30337084678970644,0.12053975835056933,0.08054017545913147,0.03840349527856812,0.508313302677954,0.2914480827731297,0.1149794652794635,0.5787430310982788,6,19,113,186,3,3,4,2026-06-12T06:01:37.195997+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0042_4094,23358.202836,620,3100,6,0,0,1,8,46,89,2956,0.1860705237826511,0.4878879227480442,0.009130930412342465,0.31691062305696227,0.10906196707392826,0.19353436539281949,0.06301532490387261,0.09120381889636962,0.040487597712782576,0.5584514734557916,0.3750509166827092,0.41015225366288294,0.3516488988125088,6,19,98,190,2,2,4,2026-06-11T08:54:28.651866+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0127_4846,23357.983121,620,3100,6,0,0,1,8,50,74,2967,0.41534719866328995,0.2749628999682962,0.11729831234495591,0.19239158902345802,0.19668761841379584,0.2105247487099267,0.09729649164542925,0.048771080075543,0.018238025230411396,0.1332731696404993,0.3161986958264712,0.10473994637053821,0.3599497710408939,6,20,103,175,2,3,4,2026-06-12T06:50:37.709121+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0040_9374,23354.925864,620,3100,6,0,0,1,8,48,79,2964,0.5164934420120684,0.14282352243560262,0.3306122117079476,0.010070823844381373,0.12059518304730932,0.08121961480439333,0.09917637483597769,0.06541724687642171,0.017242224198206937,0.23024773333435564,0.11128478563660689,0.124489504809628,0.2525309638003734,4,18,99,166,1,0,4,2026-06-11T11:57:34.718326+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0033_3223,23327.274968,620,3100,6,0,0,1,8,49,77,2965,0.09581101603003203,0.4307429545077139,0.45789278598152366,0.015553243480730432,0.16108366040835487,0.22022098221177536,0.08176118120740103,0.031080662130948702,0.03688436455135445,0.31816996640769074,0.21246205608922084,0.29524238520410323,0.17354547824343272,6,19,95,184,1,1,4,2026-06-11T09:12:07.702938+00:00,outputs/evolution_history_shard01_of_04.csv
3,g003_0120_2034,23308.000689,621,3105,6,0,0,1,8,48,79,2969,0.4343193981093787,0.10741582094753688,0.24260225118434217,0.21566252975874226,0.09760310863695043,0.0960068440269968,0.07667610938264313,0.1355188587188212,0.060010772662595024,0.37998160470953035,0.2381406015917069,0.10952305299404463,0.20750621947189535,6,18,104,176,2,0,4,2026-06-13T00:16:32.578168+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0054_2601,23217.688097,620,3100,6,0,0,1,8,46,83,2962,0.3408032983929251,0.4032354587574182,0.04369015038963318,0.21227109246002349,0.10129793823291186,0.20888328511734264,0.15980776873601993,0.11672636538714612,0.015043367873870665,0.3373235757487912,0.6494569640691129,0.038808506391130634,0.2247733862205795,6,19,107,176,2,2,4,2026-06-12T04:41:58.779196+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0159_7409,23185.301009,620,3100,6,0,0,1,7,53,79,2960,0.2702052656244051,0.2868461439218803,0.24804535338449923,0.1949032370692154,0.1778884211163893,0.08373680747332651,0.17864027969483706,0.017606548603276415,0.0501143944100743,0.26543032486992674,0.2230358925465868,0.33930555893709335,0.1752200012495756,4,18,94,184,1,3,4,2026-06-12T02:16:27.099206+00:00,outputs/evolution_history_shard03_of_04.csv
3,g003_0012_7483,23170.363726,621,3105,6,0,0,1,8,46,79,2971,0.4121214895224561,0.2278051812226933,0.23186988232613995,0.12820344692871063,0.1840235970714192,0.16735838493139996,0.03360968186380382,0.044747082825291225,0.03204241789886589,0.44012500286358225,0.17493203799358906,0.34699536320839397,0.6061822366705599,6,21,103,186,3,0,4,2026-06-12T22:01:03.944726+00:00,outputs/evolution_history_shard00_of_04.csv
3,g003_0064_6693,23133.178085,621,3105,6,0,0,1,8,46,78,2972,0.22868869835173528,0.41579020190776866,0.251960454656336,0.10356064508416012,0.19318617525691284,0.16294138436266165,0.13835483220087974,0.08553404662447128,0.06125505541158005,0.512361349910172,0.2852335003246094,0.37803249796909905,0.32042916071928373,6,20,83,195,0,0,4,2026-06-12T22:44:30.545570+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0160_3110,23131.939294,620,3100,6,0,0,1,8,44,87,2960,0.3138906347136127,0.11965124708667098,0.24640798086948423,0.32005013733023197,0.14398632695838406,0.034761246518981506,0.0,0.09572039107168227,0.05176122507669515,0.6651662298779708,0.20105015387439107,0.07415958528465058,0.20190596531703,6,20,89,181,3,0,4,2026-06-12T02:16:38.965464+00:00,outputs/evolution_history_shard00_of_04.csv
3,g003_0104_8567,23122.63414,621,3105,6,0,0,1,8,46,78,2972,0.40730993660868053,0.27145414512931615,0.3110266897047419,0.010209228557261488,0.1371985279583597,0.2603631061612841,0.059027870090233844,0.08232817759962448,0.05277386045212979,0.4523349340067233,0.07916586170033407,0.354710203665958,0.15543307188576655,6,19,105,186,3,0,4,2026-06-12T23:58:26.203961+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0167_4008,23106.338269,620,3100,6,0,0,1,8,44,86,2961,0.29914188536329406,0.20288208208817982,0.2538932945796569,0.2440827379688692,0.08684740125811828,0.1942166292413241,0.1501606442574498,0.09742670510887617,0.03816409301414783,0.5337556043216557,0.22764307777268988,0.17926053439004974,0.3249211028346326,6,17,102,180,0,3,4,2026-06-12T02:18:46.573205+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0111_2821,23096.270726,620,3100,6,0,0,1,8,45,80,2966,0.09398226622448395,0.49713947515414497,0.3956617892089671,0.01321646941240403,0.19104212621776379,0.024543887536553125,0.09592514644390232,0.08860139879409346,0.005274619663321901,0.1450576604121171,0.17889706220487422,0.06459738862983425,0.30099900996364937,6,20,83,186,1,3,4,2026-06-12T06:12:51.972266+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0038_6884,23076.996774,620,3100,6,0,0,1,6,57,90,2946,0.011946400678309191,0.05505758072114082,0.9210496179222408,0.011946400678309191,0.08299682986373536,0.26991064878007776,0.06707550131994183,0.0024929330277794256,0.036360974061984706,0.48033825275705966,0.2644309652422033,0.30909119479934716,0.06220954291006563,6,18,100,179,1,2,4,2026-06-12T04:19:23.401698+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0051_3666,23071.877119,620,3100,6,0,0,1,8,45,80,2966,0.30510551099669064,0.2611808241962627,0.40617769588217584,0.02753596892487084,0.19007747697102284,0.17357626513482854,0.10387907062315056,0.11706000004535119,0.01951207396056477,0.5474030485412003,0.43595361346938505,0.3560673214054878,0.020045601059859156,6,19,86,173,2,3,4,2026-06-12T04:24:42.539212+00:00,outputs/evolution_history_shard03_of_04.csv
3,g003_elite_0004,23060.753029,621,3105,6,0,0,1,8,45,79,2972,0.16724711929593641,0.4977181648081869,0.08013122631585781,0.2549034895800187,0.17644487373002024,0.17133285735001344,0.13873209978091533,0.0891465129203971,0.048747617542573354,0.14521908425814517,0.2572932956643689,0.09616090428672407,0.3922520740299062,6,19,97,185,0,0,4,2026-06-12T21:36:03.568555+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0148_4364,23058.813311,620,3100,6,0,0,1,7,54,76,2962,0.3878558811953098,0.1606725428467984,0.37954089963646515,0.07193067632142647,0.18692743958869323,0.20816283733080726,0.04172324005900077,0.03540331049640098,0.011926896175925926,0.41465326419104925,0.4054064322418531,0.3969317959455502,0.44109970728989156,6,22,109,181,1,0,4,2026-06-12T02:42:00.670262+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0164_7141,23044.75372,620,3100,6,0,0,1,8,45,79,2967,0.16724711929593641,0.4977181648081869,0.08013122631585781,0.2549034895800187,0.17644487373002024,0.17133285735001344,0.13873209978091533,0.0891465129203971,0.048747617542573354,0.14521908425814517,0.2572932956643689,0.09616090428672407,0.3922520740299062,6,19,97,185,0,0,4,2026-06-12T02:09:05.660455+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0001_5704,23043.20442,620,3100,5,0,0,0,13,46,82,2959,0.2990336828568636,0.274971560130857,0.25217066239003516,0.17382409462224427,0.12520290187097668,0.044646489657959754,0.13989143831099374,0.020968894893119164,0.02755160943159732,0.5479294337048298,0.5522094445545572,0.28470421970765974,0.1170526554738073,5,22,82,177,2,1,4,2026-06-11T09:30:53.652506+00:00,outputs/evolution_history_shard01_of_04.csv
3,g003_0032_1458,23025.372446,621,3105,6,0,0,1,8,43,84,2969,0.444286490127741,0.08646480340800536,0.3077408277289048,0.1615078787353488,0.17036725745057552,0.11647526913486242,0.07282402200020799,0.11784997802458823,0.04060469783177612,0.7584524299730768,0.32707310322274297,0.032109008765792035,0.18699389039311504,6,16,84,186,1,0,4,2026-06-12T21:43:37.917068+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0048_4483,23020.793563,620,3100,5,0,0,0,12,55,77,2956,0.3934170110948615,0.19472761380331027,0.35391469015946675,0.05794068494236159,0.05573933141267268,0.15669166573578236,0.03416118037131305,0.08395252036257726,0.04868173045613298,0.23525207582767138,0.5150237576422232,0.1258780327470021,0.24043649378639856,5,16,80,176,2,0,4,2026-06-11T08:59:41.188537+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0119_5410,22984.95238,620,3100,6,0,0,1,7,49,90,2953,0.32294233026547076,0.1359201678312847,0.22910189398640515,0.3120356079168393,0.09190361814876759,0.11888097027848787,0.051908320984719876,0.08558890613906807,0.032753949931324314,0.20736784051238233,0.5009186908065746,0.15977100725419516,0.47386495078260793,6,20,106,167,0,3,4,2026-06-12T06:18:51.806055+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0074_3400,22973.018981,620,3100,6,0,0,1,7,48,92,2952,0.022531907240316118,0.34060929741084023,0.3851075273226127,0.251751268026231,0.05208173819373106,0.14449313122246243,0.06628135447722834,0.02391195583213881,0.04507263805368358,0.4875493301836563,0.1087341720547601,0.26059647429096894,0.5353501241819206,5,19,100,166,1,2,4,2026-06-11T09:34:32.000137+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_elite_0002,22973.018981,620,3100,6,0,0,1,7,48,92,2952,0.022531907240316118,0.34060929741084023,0.3851075273226127,0.251751268026231,0.05208173819373106,0.14449313122246243,0.06628135447722834,0.02391195583213881,0.04507263805368358,0.4875493301836563,0.1087341720547601,0.26059647429096894,0.5353501241819206,5,19,100,166,1,2,4,2026-06-12T03:50:07.686501+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0086_5634,22951.180681,620,3100,6,0,0,1,6,57,83,2953,0.4000294335269961,0.3337360955922745,0.012961122163001024,0.25327334871772833,0.12964162916135666,0.09612688323355853,0.12073982514110197,0.0501416551293648,0.03501685243914049,0.48910968552640666,0.4554246731607271,0.34934924904925324,0.2086763922344891,4,20,86,185,2,2,4,2026-06-11T09:56:43.082340+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0195_5557,22940.788396,620,3100,6,0,0,1,7,49,88,2955,0.06604030004838836,0.2276905661477458,0.3005558792117232,0.40571325459214264,0.09586404224027509,0.1612693001093999,0.050041563982414196,0.07028304160456467,0.04597870396549771,0.29811861058118766,0.2277213183704594,0.21914279186901925,0.48822268532042323,6,21,98,187,0,3,4,2026-06-12T08:32:01.311682+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0119_7590,22907.771096,620,3100,6,0,0,1,7,49,85,2958,0.41451296510181107,0.04354648878131125,0.22091175976986924,0.3210287863470085,0.07842040411160921,0.2409285346634571,0.14188064120856902,0.0471094102380689,0.03830530496058373,0.19907036452820093,0.2793637979757698,0.22033753608661744,0.4279155135650522,6,16,105,184,3,3,4,2026-06-12T00:33:22.344954+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0059_2925,22900.009009,620,3100,6,0,0,1,7,51,74,2967,0.32020088017934123,0.2687392791857189,0.3008704791749587,0.11018936145998122,0.1503962414293772,0.15179166216645343,0.0761797837220649,0.0,0.02352350022260984,0.5324884805627973,0.34631997661083064,0.14616319717880338,0.13569020807858895,4,21,75,181,1,3,4,2026-06-12T05:16:29.988576+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0047_3080,22891.399179,620,3100,6,0,0,1,7,49,85,2958,0.2555599973233218,0.229016729904053,0.23042056450310797,0.28500270826951724,0.10871331154116223,0.251926599736952,0.010538108530258921,0.0757775108465287,0.01011254837087612,0.16146243530754736,0.17461344367842152,0.0996227370081165,0.40467686309974127,6,17,108,183,2,3,4,2026-06-11T22:42:31.808201+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_elite_0007,22891.399179,620,3100,6,0,0,1,7,49,85,2958,0.2555599973233218,0.229016729904053,0.23042056450310797,0.28500270826951724,0.10871331154116223,0.251926599736952,0.010538108530258921,0.0757775108465287,0.01011254837087612,0.16146243530754736,0.17461344367842152,0.0996227370081165,0.40467686309974127,6,17,108,183,2,3,4,2026-06-12T03:35:23.303160+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0126_4536,22880.556573,620,3100,6,0,0,1,7,49,84,2959,0.008071139590941153,0.5280044446772472,0.2567205775868126,0.20720383814499901,0.21228879831874692,0.2353127755258239,0.060221238689033334,0.021006052331028383,0.011232960913512918,0.25415759907490276,0.1250129822020944,0.28963600467599826,0.12520317853255086,6,20,92,182,1,2,4,2026-06-12T07:09:57.984489+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0100_9265,22837.4447,620,3100,6,0,0,1,7,50,80,2962,0.5158910869472013,0.21645701536564332,0.25199121461539137,0.01566068307176398,0.1482558491239647,0.24817329804168675,0.08269977114617268,0.10775794807561653,0.04629789301146444,0.41117117375534484,0.1303464803903441,0.3132756982948833,0.6286846082614571,6,22,105,181,2,0,4,2026-06-12T01:06:26.492821+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0047_3080,22834.08227,620,3100,6,0,0,1,6,58,76,2959,0.31569288229502873,0.23662782551208125,0.3182706548690051,0.1294086373238849,0.09939180010214274,0.21569393218873184,0.1589715759131037,0.052744637646800235,0.031142876380709405,0.5236861161777052,0.17707049397325939,0.3300033915250747,0.22128006551683632,5,17,105,185,0,3,4,2026-06-12T04:00:05.947276+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0062_8152,22832.781105,620,3100,6,0,0,1,7,48,86,2958,0.283435135382003,0.13443135558055574,0.21021848599503334,0.3719150230424079,0.09829322613648707,0.14234102415241873,0.15176261500954197,0.08367676166046854,0.04548862430023191,0.22812127527227466,0.47550106939142,0.3320143070359979,0.14385200277472585,6,16,86,176,1,2,4,2026-06-12T04:25:08.850529+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0175_5000,22812.862451,620,3100,6,0,0,1,6,55,87,2951,0.2584440179576545,0.30901297307474507,0.11500180760801064,0.31754120135958963,0.16897471337401893,0.03126263447668843,0.11933667363146394,0.05572875671975118,0.02438017750376329,0.19401385799998017,0.6550120865520599,0.20391391394385666,0.3298291590785635,6,18,101,167,1,3,4,2026-06-12T02:36:07.941871+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0063_3200,22794.554421,620,3100,6,0,0,1,7,48,84,2960,0.02115897368905501,0.4061557038685331,0.3529304875854725,0.21975483485693942,0.20676132585231952,0.19384025235142507,0.15445489653827738,0.01994182016987111,0.014072246625081445,0.4311396697952552,0.24572673988137683,0.29371286373637,0.5334395304186589,6,21,108,172,3,3,4,2026-06-12T05:21:18.321807+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0097_2938,22740.845361,620,3100,6,0,0,1,7,46,91,2955,0.4372348426566463,0.005377654179516279,0.18134333825008844,0.376044164913749,0.12166138676775369,0.023941132116946224,0.13203005412682373,0.09913437868528185,0.034674200440741876,0.23628840661444359,0.6397522491410556,0.32224910004552776,0.5696781917174069,6,17,81,177,1,1,4,2026-06-11T10:37:33.208620+00:00,outputs/evolution_history_shard01_of_04.csv
3,g003_0068_8179,22730.827166,621,3105,6,0,0,1,7,47,84,2966,0.33061847961295215,0.3938152089310268,0.2551971739563398,0.02036913749968122,0.12253068467467926,0.20323873059284775,0.12068974734064558,0.048609837786469656,0.03865250371296802,0.5248299414332767,0.48305817428640807,0.14976307873672892,0.4295528551522473,6,17,83,165,1,0,4,2026-06-12T22:52:04.684470+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0072_6113,22723.623782,620,3100,6,0,0,1,7,48,83,2961,0.2879969129073325,0.5370975329170499,0.04921137581503784,0.1256941783605799,0.12716684393588853,0.21882525336331693,0.03762350002759232,0.06255325493673085,0.04000952222044069,0.2846516614161734,0.3794080609828451,0.3423259670891242,0.4665103088271281,6,19,82,172,1,0,4,2026-06-11T09:51:16.924521+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0068_8179,22714.827888,620,3100,6,0,0,1,7,47,84,2961,0.33061847961295215,0.3938152089310268,0.2551971739563398,0.02036913749968122,0.12253068467467926,0.20323873059284775,0.12068974734064558,0.048609837786469656,0.03865250371296802,0.5248299414332767,0.48305817428640807,0.14976307873672892,0.4295528551522473,6,17,83,165,1,0,4,2026-06-11T23:15:03.311455+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0159_3246,22648.263755,620,3100,6,0,0,1,7,48,78,2966,0.17562253039652548,0.4165887404970653,0.3164175843710015,0.09137114473540779,0.12553952481469702,0.19329436594317517,0.08873529263533006,0.04958538586669773,0.02627000487431445,0.0,0.023493053813235854,0.24432907999343662,0.25774648902903957,6,20,79,157,2,3,4,2026-06-12T07:46:27.899080+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0020_3685,22638.36074,620,3100,6,0,0,1,7,47,82,2963,0.3174869634537138,0.2057550354688991,0.1998689253263999,0.2768890757509872,0.1786212825192286,0.14065961740186314,0.11819867681883202,0.08136978801833615,0.04988408049512599,0.44846348978003053,0.2540554912274639,0.5086484335712752,0.24204253209478813,6,20,83,168,0,0,4,2026-06-11T22:28:55.295588+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0063_3200,22613.859728,620,3100,6,0,0,1,7,47,80,2965,0.3891066594277167,0.3049335932606169,0.2047310300228938,0.10122871728877264,0.17643620984672265,0.17933557489024346,0.10391282261730736,0.02308684017627708,0.02932906125733321,0.5460302537457649,0.39135820447289127,0.13446568385556995,0.4138935859515288,6,19,80,184,2,3,4,2026-06-11T23:16:09.822049+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0027_1863,22597.672917,620,3100,6,0,0,1,6,54,84,2955,0.07323121705092474,0.3536903934180856,0.35243459784715725,0.22064379168383239,0.09656754827392042,0.11893681271600076,0.1674200715971152,0.0706813614379683,0.025402907002830943,0.4858264290841725,0.15046721325931725,0.08681890303509844,0.5044390472711119,6,19,98,174,1,3,4,2026-06-11T22:12:08.001206+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0030_5073,22596.462437,620,3100,6,0,0,1,6,51,91,2951,0.05742700092372285,0.16763034224389906,0.7084114783686085,0.06653117846376952,0.11300448994057298,0.2384007273703285,0.05588472237658208,0.003495181415605553,0.035008789295037854,0.5355836649536533,0.14659996966646752,0.304289589924858,0.13684507247033875,6,16,97,182,2,2,4,2026-06-11T08:29:58.026143+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0042_8287,22574.328449,620,3100,5,0,0,0,12,48,83,2957,0.3452411392430387,0.5281111981152743,0.09782704809092273,0.028820614550764376,0.01839236985592528,0.15414491185105952,0.057447596344951384,0.08497974521869221,0.04142658061730451,0.5320887294747512,0.16679624959783196,0.4902523111858149,0.2813069961026279,5,16,107,176,1,2,4,2026-06-12T04:13:15.512510+00:00,outputs/evolution_history_shard02_of_04.csv
3,g003_elite_0008,22526.034547,621,3105,6,0,0,1,6,51,89,2958,0.3696539847886342,0.1717670555244256,0.308366662963783,0.15021229672315728,0.11543152566493545,0.13412321173526348,0.10697005483618274,0.05022004624007682,0.01628409490778822,0.1709076565838327,0.29864255199789136,0.07144504402423954,0.16394185506681047,6,15,106,181,2,0,4,2026-06-12T21:19:19.794614+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0096_1734,22510.03531,620,3100,6,0,0,1,6,51,89,2953,0.3696539847886342,0.1717670555244256,0.308366662963783,0.15021229672315728,0.11543152566493545,0.13412321173526348,0.10697005483618274,0.05022004624007682,0.01628409490778822,0.1709076565838327,0.29864255199789136,0.07144504402423954,0.16394185506681047,6,15,106,181,2,0,4,2026-06-11T23:33:55.763434+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0068_4316,22502.741855,620,3100,6,0,0,1,6,53,81,2959,0.08601335926627714,0.4737892675156712,0.24769225778351792,0.1925051154345338,0.19905990337796564,0.10123155612095804,0.1640365581908021,0.03178838865167192,0.02311797282829298,0.1633763810471889,0.1849876486889328,0.11872216467365133,0.1633570973159564,6,22,97,183,1,0,4,2026-06-11T10:34:16.989586+00:00,outputs/evolution_history_shard00_of_04.csv
3,g003_0164_6204,22450.87104,621,3105,6,0,0,1,6,51,85,2962,0.22600597844883658,0.3589810046960626,0.14425307659885458,0.2707599402562463,0.1894957221543552,0.11988868893503116,0.06959877056627825,0.06944360042410119,0.019376735749417257,0.34570474492148145,0.11518711404880008,0.3439683129208339,0.5703416856280212,6,18,76,180,0,0,4,2026-06-13T00:55:01.204739+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0084_4914,22426.471986,620,3100,6,0,0,1,7,45,81,2966,0.39685927829651196,0.061125957158614214,0.3752916823133169,0.16672308223155682,0.15563225700444022,0.06388875333707561,0.21134924950791195,0.05514445904567687,0.03332189245068566,0.14502996101705518,0.07419000863940939,0.25332300335620556,0.5298143211085046,4,16,98,171,1,0,4,2026-06-11T23:21:27.088526+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0131_6170,22394.876486,620,3100,6,0,0,1,7,43,87,2962,0.2220397553695046,0.39436691906120225,0.1272159045781271,0.2563774209911661,0.06949507521224817,0.1882389249598056,0.14794961761002534,0.10117566984659303,0.030567357213339134,0.5666207285986179,0.19720754985494487,0.13551454384712816,0.2999690708051097,6,16,83,189,0,3,4,2026-06-12T06:24:36.989852+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0019_1063,22383.708665,620,3100,5,0,0,0,12,43,90,2955,0.6433865985890235,0.07713872502684709,0.015626312977951747,0.2638483634061777,0.11160489939299595,0.039741563044378064,0.19036402662797502,0.008873072206186355,0.0,0.4106887625733735,0.598555001333484,0.21323324530358495,0.4014697773312475,5,16,111,185,1,3,4,2026-06-12T03:33:21.369830+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0162_3246,22378.809739,620,3100,6,0,0,1,5,62,70,2962,0.3660904203741648,0.18958660428792917,0.010521211909802491,0.43380176342810356,0.13560536670749304,0.03563691391462597,0.09431814416082027,0.06667963059231219,0.036384403167357325,0.512623934713882,0.0,0.2518490941089642,0.5224452829892289,4,18,83,182,2,2,4,2026-06-12T08:24:21.027491+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0003_5336,22370.59825,620,3100,6,0,0,1,6,49,88,2956,0.06295148060691913,0.42377509741278824,0.017188895795826987,0.49608452618446564,0.13650009533818896,0.2100374044661204,0.05033109371167361,0.01199580118310547,0.04568066000120493,0.3736164302535526,0.16864607378500546,0.31518629937695286,0.5083333663865365,6,20,94,170,2,3,4,2026-06-11T08:49:53.358269+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0052_2391,22370.085781,620,3100,6,0,0,1,6,50,86,2957,0.39465208274567665,0.16383805547576583,0.23461220471803781,0.20689765706051977,0.16988654601349945,0.1577797139913049,0.1947904263805321,0.02047239115414864,0.009036705260595211,0.34659803591256455,0.39777415696568175,0.41051074472802623,0.4322240611420285,6,20,104,174,1,0,4,2026-06-11T09:29:22.977624+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_elite_0004,22370.085781,620,3100,6,0,0,1,6,50,86,2957,0.39465208274567665,0.16383805547576583,0.23461220471803781,0.20689765706051977,0.16988654601349945,0.1577797139913049,0.1947904263805321,0.02047239115414864,0.009036705260595211,0.34659803591256455,0.39777415696568175,0.41051074472802623,0.4322240611420285,6,20,104,174,1,0,4,2026-06-11T11:30:07.616347+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_elite_0004,22370.085781,620,3100,6,0,0,1,6,50,86,2957,0.39465208274567665,0.16383805547576583,0.23461220471803781,0.20689765706051977,0.16988654601349945,0.1577797139913049,0.1947904263805321,0.02047239115414864,0.009036705260595211,0.34659803591256455,0.39777415696568175,0.41051074472802623,0.4322240611420285,6,20,104,174,1,0,4,2026-06-11T22:09:40.039683+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0108_4251,22353.600161,620,3100,6,0,0,1,6,53,76,2964,0.4471839524496375,0.14836556406948032,0.12654094629766885,0.27790953718321343,0.15351240473421565,0.16588270888620796,0.07944264459004093,0.04868530428155192,0.012468216780418106,0.13546708299799753,0.24158226711334013,0.27074364013732166,0.21276668644486751,6,18,103,188,0,0,4,2026-06-12T00:14:10.794462+00:00,outputs/evolution_history_shard00_of_04.csv
