numbers,structural_score,meta_ensemble_score,roi_score,final_score,sum,odd,low,consecutive,range,freq_full,freq_240,freq_120,freq_60,pair_score,bayes_score,zone_1_9,zone_10_18,zone_19_27,zone_28_37,mc_expected_payout,mc_expected_roi,mc_prob_1等,mc_prob_2等,mc_prob_3等,mc_prob_4等,mc_prob_5等,mc_prob_6等,mc_prob_外れ,ensemble_weight_structural
01 06 07 08 14 19 34,96.55391214,96.55391214,-6.60666667,186.50115761,89.0,3.0,5.0,2.0,33.0,149.54907958,101.55851543,74.45453258,49.04060543,78.47382484,1.4162835,4.0,1.0,1.0,1.0,101.8,-0.66066667,0.0,0.0,0.0,0.004,0.016,0.023,0.957,1.0
01 06 07 08 17 33 36,96.85054958,96.85054958,-7.21,186.49109917,108.0,4.0,5.0,2.0,35.0,148.37532331,102.40985783,76.44550679,53.21583441,73.59809912,1.38308848,4.0,1.0,0.0,2.0,83.7,-0.721,0.0,0.0,0.0,0.003,0.014,0.021,0.962,1.0
01 06 07 09 10 12 36,96.74728151,96.74728151,-7.03,186.46456301,81.0,3.0,6.0,2.0,35.0,155.92209858,108.7476108,81.68114756,54.52244884,83.54634505,1.40383537,4.0,2.0,0.0,1.0,89.1,-0.703,0.0,0.0,0.0,0.001,0.022,0.037,0.94,1.0
08 09 14 15 18 29 34,97.10820602,97.10820602,-7.75666667,186.45974537,127.0,3.0,5.0,2.0,26.0,154.43440763,102.02419074,72.38102237,44.4316533,82.36761356,1.48682292,2.0,3.0,0.0,2.0,67.3,-0.77566667,0.0,0.0,0.0,0.001,0.016,0.026,0.957,1.0
01 06 07 09 10 34 36,97.27883216,97.27883216,-8.13666667,186.42099766,103.0,3.0,5.0,2.0,35.0,152.45473041,104.49808849,77.15650603,50.53584793,73.72734701,1.39553662,4.0,1.0,0.0,2.0,55.9,-0.81366667,0.0,0.0,0.0,0.001,0.013,0.02,0.966,1.0
03 07 12 16 29 33 34,96.695181,96.695181,-7.02,186.370362,134.0,4.0,4.0,1.0,31.0,147.41561871,99.48024856,71.61494689,45.20730279,76.12636977,1.38723786,2.0,2.0,0.0,3.0,89.4,-0.702,0.0,0.0,0.0,0.002,0.018,0.032,0.948,1.0
01 06 07 09 13 20 34,97.00506458,97.00506458,-7.64,186.37012916,90.0,4.0,5.0,1.0,33.0,151.62540101,103.25450998,75.51033088,49.79981963,75.92673267,1.41213413,4.0,1.0,1.0,1.0,70.8,-0.764,0.0,0.0,0.0,0.0,0.021,0.033,0.946,1.0
01 06 07 08 14 18 35,97.2025366,97.2025366,-8.04333333,186.36173988,89.0,3.0,6.0,2.0,34.0,150.00518153,102.54390256,75.98731968,51.00269299,80.203627,1.38723786,4.0,2.0,0.0,1.0,58.7,-0.80433333,0.0,0.0,0.0,0.001,0.014,0.021,0.964,1.0
01 10 15 22 34 35 37,97.04902397,97.04902397,-7.75,186.34804793,154.0,4.0,3.0,1.0,36.0,149.39303807,100.31903086,73.07418702,47.24179833,71.58825147,1.38308848,1.0,2.0,1.0,3.0,67.5,-0.775,0.0,0.0,0.0,0.001,0.015,0.028,0.956,1.0
09 10 17 22 24 25 36,96.99623526,96.99623526,-7.66,186.33247051,143.0,3.0,3.0,2.0,27.0,145.87704842,100.0776089,74.48686676,52.3985207,65.64619138,1.34989346,1.0,2.0,3.0,1.0,70.2,-0.766,0.0,0.0,0.0,0.002,0.014,0.02,0.964,1.0
01 06 07 09 12 15 34,97.17224562,97.17224562,-8.04666667,186.29782456,84.0,4.0,6.0,1.0,33.0,157.95776923,108.34968399,79.80226132,51.32840998,88.02238268,1.4536279,4.0,2.0,0.0,1.0,58.6,-0.80466667,0.0,0.0,0.0,0.0,0.012,0.037,0.951,1.0
01 06 07 08 16 18 35,96.71373218,96.71373218,-7.13666667,186.29079769,91.0,3.0,6.0,2.0,34.0,148.37207847,102.06216302,76.2000409,52.03756623,80.49842636,1.35404284,4.0,2.0,0.0,1.0,85.9,-0.71366667,0.0,0.0,0.0,0.003,0.013,0.025,0.959,1.0
01 06 07 08 09 34 35,96.66945717,96.66945717,-7.07333333,186.26558101,100.0,4.0,5.0,4.0,34.0,153.96475355,105.48733726,78.12664318,51.45724561,84.57369058,1.4162835,5.0,0.0,0.0,2.0,87.8,-0.70733333,0.0,0.0,0.0,0.004,0.011,0.018,0.967,1.0
06 08 12 22 27 28 35,97.1057352,97.1057352,-7.97666667,186.23480373,138.0,2.0,3.0,1.0,29.0,152.19044345,105.95753361,79.96028362,54.76893864,70.2138439,1.36234159,2.0,1.0,2.0,2.0,60.7,-0.79766667,0.0,0.0,0.0,0.001,0.014,0.023,0.962,1.0
01 06 07 08 14 29 33,97.1309315,97.1309315,-8.03333333,186.22852966,98.0,4.0,5.0,2.0,32.0,149.85396888,102.59589835,75.96231452,50.97434287,77.5232487,1.39968599,4.0,1.0,0.0,2.0,59.0,-0.80333333,0.0,0.0,0.0,0.0,0.02,0.023,0.957,1.0
01 06 07 09 12 16 33,97.16352322,97.16352322,-8.11333333,186.21371311,84.0,4.0,6.0,1.0,32.0,154.35806971,108.24881336,81.63404715,55.84946952,89.25665627,1.37893911,4.0,2.0,0.0,1.0,56.6,-0.81133333,0.0,0.0,0.0,0.0,0.017,0.026,0.957,1.0
01 06 07 08 09 26 36,97.3324747,97.3324747,-8.45333333,186.21161607,93.0,3.0,5.0,3.0,35.0,151.79783688,104.4046976,78.04291428,52.74081744,77.88948478,1.4162835,5.0,0.0,1.0,1.0,46.4,-0.84533333,0.0,0.0,0.0,0.0,0.008,0.032,0.96,1.0
01 06 07 09 14 20 35,97.18143098,97.18143098,-8.16,186.20286196,92.0,4.0,5.0,1.0,34.0,150.9279801,104.04492212,77.38691373,52.32401753,74.54884594,1.37064035,4.0,1.0,1.0,1.0,55.2,-0.816,0.0,0.0,0.0,0.0,0.014,0.03,0.956,1.0
01 06 07 08 17 19 22,96.80032581,96.80032581,-7.40666667,186.19398495,80.0,4.0,5.0,2.0,21.0,154.46899431,107.1606044,80.63358491,57.42853983,80.76198162,1.42873164,4.0,1.0,2.0,0.0,77.8,-0.74066667,0.0,0.0,0.0,0.002,0.016,0.024,0.958,1.0
01 06 07 09 10 33 36,97.22568131,97.22568131,-8.26,186.19136262,102.0,4.0,5.0,2.0,35.0,150.23075423,104.09139701,77.87569854,52.93465308,74.16787427,1.36234159,4.0,1.0,0.0,2.0,52.2,-0.826,0.0,0.0,0.0,0.0,0.014,0.027,0.959,1.0
03 06 08 11 22 33 35,96.61672168,96.61672168,-7.06333333,186.17011002,118.0,4.0,4.0,0.0,32.0,145.46127689,99.97304508,74.93313648,52.82137869,67.29099395,1.31254906,3.0,1.0,1.0,2.0,88.1,-0.70633333,0.0,0.0,0.0,0.003,0.012,0.029,0.956,1.0
01 06 07 08 12 18 29,96.43158345,96.43158345,-6.71666667,186.14650023,81.0,3.0,6.0,2.0,28.0,156.69708308,107.72542288,79.70699473,51.9623489,83.81754543,1.44947852,4.0,2.0,0.0,1.0,98.5,-0.67166667,0.0,0.0,0.0,0.001,0.03,0.032,0.937,1.0
09 12 15 18 19 29 33,96.37609188,96.37609188,-6.60666667,186.14551709,135.0,5.0,4.0,1.0,24.0,155.56437728,104.7372279,75.35211072,47.81690251,69.88223734,1.47022541,1.0,3.0,1.0,2.0,101.8,-0.66066667,0.0,0.0,0.0,0.002,0.026,0.03,0.942,1.0
01 06 07 08 18 26 35,96.25446803,96.25446803,-6.36666667,186.14226939,101.0,3.0,5.0,2.0,34.0,149.24257702,101.6728886,75.3532083,50.41642043,77.10741718,1.38308848,4.0,1.0,1.0,1.0,109.0,-0.63666667,0.0,0.0,0.0,0.004,0.02,0.023,0.953,1.0
01 06 07 09 14 26 33,97.18428675,97.18428675,-8.22666667,186.14190684,96.0,4.0,5.0,1.0,32.0,150.27396325,103.23624073,76.78414575,52.15848365,75.71436456,1.38308848,4.0,1.0,1.0,1.0,53.2,-0.82266667,0.0,0.0,0.0,0.0,0.014,0.028,0.958,1.0
01 06 07 08 18 20 35,96.87319038,96.87319038,-7.61333333,186.13304743,95.0,3.0,5.0,2.0,34.0,149.21229484,102.2708175,75.77940168,50.72749114,81.68608632,1.37064035,4.0,1.0,1.0,1.0,71.6,-0.76133333,0.0,0.0,0.0,0.002,0.012,0.025,0.961,1.0
01 06 07 08 17 34 36,97.06700088,97.06700088,-8.01333333,186.12066844,109.0,3.0,5.0,2.0,35.0,150.59929949,102.8165493,75.72631428,50.81702925,74.51840892,1.4162835,4.0,1.0,0.0,2.0,59.6,-0.80133333,0.0,0.0,0.0,0.0,0.022,0.02,0.958,1.0
01 06 07 08 18 33 35,97.11038149,97.11038149,-8.15333333,186.06742964,108.0,4.0,5.0,2.0,34.0,149.26844219,102.51098698,76.18493947,51.48473731,81.05537848,1.37064035,4.0,1.0,0.0,2.0,55.4,-0.81533333,0.0,0.0,0.0,0.002,0.008,0.016,0.974,1.0
01 07 09 12 13 17 29,96.92361407,96.92361407,-7.78,186.06722814,88.0,6.0,6.0,1.0,28.0,157.11890785,106.94139913,78.02503475,51.40697097,80.53460798,1.48682292,3.0,3.0,0.0,1.0,66.6,-0.778,0.0,0.0,0.0,0.0,0.022,0.027,0.951,1.0
01 05 11 14 22 31 36,96.68798137,96.68798137,-7.35666667,186.01929607,120.0,4.0,4.0,0.0,35.0,145.5230352,98.81739801,73.50238027,50.38639803,68.34114789,1.36649097,2.0,2.0,1.0,2.0,79.3,-0.73566667,0.0,0.0,0.0,0.001,0.016,0.038,0.945,1.0
07 09 14 15 20 31 36,96.82248672,96.82248672,-7.64666667,185.99830677,132.0,4.0,4.0,1.0,29.0,147.62782167,99.23471796,72.12846889,46.84153778,68.3727069,1.42043288,2.0,2.0,1.0,2.0,70.6,-0.76466667,0.0,0.0,0.0,0.002,0.012,0.024,0.962,1.0
01 06 07 08 13 18 35,96.47726137,96.47726137,-6.95666667,185.99785608,88.0,4.0,6.0,2.0,34.0,149.16292529,101.55755143,75.00650394,50.73176342,77.32635449,1.39553662,4.0,2.0,0.0,1.0,91.3,-0.69566667,0.0,0.0,0.0,0.003,0.016,0.025,0.956,1.0
07 09 15 22 27 35 36,96.95785233,96.95785233,-7.92666667,185.98903799,151.0,5.0,3.0,1.0,29.0,152.6187296,103.84206007,76.62638053,51.34893324,74.27779378,1.43288101,2.0,1.0,2.0,2.0,62.2,-0.79266667,0.0,0.0,0.0,0.0,0.019,0.028,0.953,1.0
01 06 07 09 14 26 35,97.31879996,97.31879996,-8.65333333,185.98426659,98.0,4.0,5.0,1.0,34.0,150.95826227,103.44699321,76.96072035,52.01294682,76.27093794,1.38308848,4.0,1.0,1.0,1.0,40.4,-0.86533333,0.0,0.0,0.0,0.0,0.013,0.017,0.97,1.0
01 06 07 08 12 18 36,96.45011748,96.45011748,-6.92,185.98023496,88.0,2.0,6.0,2.0,35.0,155.04271124,107.32935095,80.01919825,53.02561661,77.91863818,1.43288101,4.0,2.0,0.0,1.0,92.4,-0.692,0.0,0.0,0.0,0.002,0.018,0.035,0.945,1.0
01 06 07 08 10 22 36,96.55663053,96.55663053,-7.13333333,185.97992772,90.0,2.0,5.0,2.0,35.0,154.33146377,107.6427307,81.61782636,56.74882182,74.15005865,1.39968599,4.0,1.0,1.0,1.0,86.0,-0.71333333,0.0,0.0,0.0,0.002,0.025,0.016,0.957,1.0
01 06 07 08 16 29 34,96.65584223,96.65584223,-7.38,185.93168447,101.0,3.0,5.0,2.0,33.0,150.444842,102.52085029,75.45584322,49.61041096,77.04889004,1.39968599,4.0,1.0,0.0,2.0,78.6,-0.738,0.0,0.0,0.0,0.002,0.017,0.023,0.958,1.0
01 06 07 08 14 33 35,96.92203482,96.92203482,-7.93333333,185.9107363,104.0,4.0,5.0,2.0,34.0,148.11667235,102.03767624,76.24570828,52.08452702,80.72876158,1.36234159,4.0,1.0,0.0,2.0,62.0,-0.79333333,0.0,0.0,0.0,0.0,0.02,0.026,0.954,1.0
01 06 07 08 19 20 26,96.75153492,96.75153492,-7.61333333,185.88973651,87.0,3.0,4.0,3.0,25.0,146.50635154,100.04064052,74.13407592,50.09589187,75.91579448,1.37893911,4.0,0.0,3.0,0.0,71.6,-0.76133333,0.0,0.0,0.0,0.002,0.012,0.025,0.961,1.0
01 06 07 09 10 19 34,96.42704421,96.42704421,-6.99333333,185.86075509,86.0,4.0,5.0,2.0,33.0,151.58023677,103.45008602,76.05571308,49.93764794,72.10277116,1.39553662,4.0,1.0,1.0,1.0,90.2,-0.69933333,0.0,0.0,0.0,0.002,0.019,0.031,0.948,1.0
08 12 14 19 29 34 36,96.65219133,96.65219133,-7.45666667,185.84771599,152.0,2.0,3.0,0.0,28.0,154.05699263,103.55074074,74.44982003,46.39812259,76.82463099,1.48267354,1.0,2.0,1.0,3.0,76.3,-0.74566667,0.0,0.0,0.0,0.001,0.021,0.026,0.952,1.0
01 06 07 09 10 20 36,96.69400546,96.69400546,-7.56333333,185.82467759,89.0,3.0,5.0,2.0,35.0,150.17460688,103.85122753,77.47016075,52.17740692,72.34454264,1.36234159,4.0,1.0,1.0,1.0,73.1,-0.75633333,0.0,0.0,0.0,0.001,0.017,0.03,0.952,1.0
06 09 13 19 28 33 36,96.79318302,96.79318302,-7.76333333,185.82303271,144.0,4.0,3.0,0.0,30.0,145.29166928,99.29548196,72.93884857,50.32411533,70.19121192,1.36234159,2.0,1.0,1.0,3.0,67.1,-0.77633333,0.0,0.0,0.0,0.001,0.017,0.024,0.958,1.0
11 14 16 17 22 24 29,96.95595129,96.95595129,-8.09333333,185.81856924,133.0,3.0,4.0,1.0,18.0,146.58433883,99.99306293,74.05211447,52.26468058,66.61542984,1.34989346,0.0,4.0,2.0,1.0,57.2,-0.80933333,0.0,0.0,0.0,0.0,0.019,0.023,0.958,1.0
01 06 07 08 12 22 26,96.152254,96.152254,-6.49,185.81450801,82.0,2.0,5.0,2.0,25.0,159.32927781,111.41087262,84.52934238,58.04249246,87.37876802,1.44532915,4.0,1.0,2.0,0.0,105.3,-0.649,0.0,0.0,0.0,0.003,0.021,0.03,0.946,1.0
09 12 17 18 21 24 34,96.97164733,96.97164733,-8.13333333,185.80996133,135.0,3.0,4.0,1.0,25.0,149.33069469,101.28296663,73.9003699,48.06643006,65.14808318,1.38723786,1.0,3.0,2.0,1.0,56.0,-0.81333333,0.0,0.0,0.0,0.0,0.015,0.029,0.956,1.0
01 06 07 09 10 12 35,96.87322171,96.87322171,-7.96,185.78644341,80.0,4.0,6.0,2.0,34.0,155.8391739,108.58546061,81.65233779,54.56936529,88.6510783,1.38308848,4.0,2.0,0.0,1.0,61.2,-0.796,0.0,0.0,0.0,0.0,0.019,0.027,0.954,1.0
02 05 12 22 25 29 35,96.42158773,96.42158773,-7.07,185.77317545,130.0,4.0,3.0,0.0,33.0,146.3400465,99.61934045,73.27098088,48.58400529,65.86186863,1.37893911,2.0,1.0,2.0,2.0,87.9,-0.707,0.0,0.0,0.0,0.003,0.013,0.027,0.957,1.0
01 06 07 08 14 19 35,97.06768492,97.06768492,-8.4,185.73536984,90.0,4.0,5.0,2.0,34.0,148.00940243,101.36257644,75.35029969,51.29387376,83.0743457,1.38308848,4.0,1.0,1.0,1.0,48.0,-0.84,0.0,0.0,0.0,0.0,0.01,0.03,0.96,1.0
01 06 07 09 10 19 36,97.05513677,97.05513677,-8.39333333,185.71694021,88.0,4.0,5.0,2.0,35.0,150.1234843,103.41629721,76.98028995,52.14399982,73.87850303,1.38308848,4.0,1.0,1.0,1.0,48.2,-0.83933333,0.0,0.0,0.0,0.0,0.014,0.023,0.963,1.0
01 06 07 08 18 20 33,96.00060527,96.00060527,-6.31333333,185.6878772,93.0,3.0,5.0,2.0,32.0,148.52799582,102.06006502,75.60282708,50.87302797,74.97891374,1.37064035,4.0,1.0,1.0,1.0,110.6,-0.63133333,0.0,0.0,0.0,0.004,0.017,0.03,0.949,1.0
04 12 15 16 22 26 29,96.82579475,96.82579475,-7.98,185.67158949,124.0,2.0,4.0,1.0,25.0,154.38647517,104.60181743,76.67379089,50.2602047,74.69338796,1.42458226,1.0,3.0,2.0,1.0,60.6,-0.798,0.0,0.0,0.0,0.0,0.017,0.03,0.953,1.0
01 06 07 08 17 20 35,96.61912245,96.61912245,-7.58666667,185.65157824,94.0,4.0,5.0,2.0,34.0,148.23625127,102.00753816,76.01115923,52.50550469,78.05429394,1.36234159,4.0,1.0,1.0,1.0,72.4,-0.75866667,0.0,0.0,0.0,0.002,0.013,0.024,0.961,1.0
01 06 07 08 13 29 34,96.32326486,96.32326486,-6.99666667,185.64986306,98.0,4.0,5.0,2.0,33.0,151.23568883,102.0162387,74.26230627,48.30460814,73.07593012,1.44117977,4.0,1.0,0.0,2.0,90.1,-0.69966667,0.0,0.0,0.0,0.001,0.027,0.029,0.943,1.0
01 06 07 08 14 19 33,96.30193671,96.30193671,-6.97666667,185.62720675,88.0,4.0,5.0,2.0,32.0,147.3251034,101.15182396,75.17372509,51.43941059,77.25748061,1.38308848,4.0,1.0,1.0,1.0,90.7,-0.69766667,0.0,0.0,0.0,0.001,0.024,0.035,0.94,1.0
01 06 07 09 10 26 35,96.94424491,96.94424491,-8.26666667,185.62182315,94.0,4.0,5.0,2.0,34.0,150.12196437,103.09114844,77.0151576,51.91325266,78.78467561,1.35404284,4.0,1.0,1.0,1.0,52.0,-0.82666667,0.0,0.0,0.0,0.0,0.015,0.025,0.96,1.0
01 06 07 08 17 19 34,96.4082677,96.4082677,-7.23,185.5865354,92.0,4.0,5.0,2.0,33.0,149.72480585,101.76854683,74.62552133,50.21882927,74.5026228,1.4162835,4.0,1.0,1.0,1.0,83.1,-0.723,0.0,0.0,0.0,0.001,0.022,0.031,0.946,1.0
01 06 07 08 19 29 35,96.19272811,96.19272811,-6.8,185.58545622,105.0,5.0,4.0,2.0,34.0,149.69425865,102.09863545,75.44110031,50.52019709,80.22539447,1.40383537,4.0,0.0,1.0,2.0,96.0,-0.68,0.0,0.0,0.0,0.002,0.02,0.035,0.943,1.0
01 06 07 09 10 16 36,96.93405634,96.93405634,-8.29,185.57811267,85.0,3.0,6.0,2.0,35.0,149.3343905,103.64257305,77.89079996,53.48748201,74.48612494,1.34574408,4.0,2.0,0.0,1.0,51.3,-0.829,0.0,0.0,0.0,0.001,0.011,0.019,0.969,1.0
01 06 07 08 14 26 29,96.39744547,96.39744547,-7.22333333,185.57155761,91.0,3.0,5.0,2.0,28.0,149.82810371,101.75779997,75.13058334,49.906026,74.59551606,1.41213413,4.0,1.0,1.0,1.0,83.3,-0.72233333,0.0,0.0,0.0,0.003,0.011,0.026,0.96,1.0
01 06 07 08 33 34 35,96.9731278,96.9731278,-8.38666667,185.55958894,124.0,4.0,4.0,4.0,34.0,149.6039092,102.41145213,75.72413556,50.16776619,81.89079618,1.37893911,4.0,0.0,0.0,3.0,48.4,-0.83866667,0.0,0.0,0.0,0.0,0.013,0.025,0.962,1.0
01 06 07 08 16 18 29,96.95837931,96.95837931,-8.38,185.53675862,85.0,3.0,6.0,2.0,28.0,150.109375,102.62038514,75.91664713,50.92738208,77.5908339,1.39138724,4.0,2.0,0.0,1.0,48.6,-0.838,0.0,0.0,0.0,0.0,0.017,0.018,0.965,1.0
01 06 07 08 13 17 36,96.13455838,96.13455838,-6.74,185.52911676,88.0,4.0,6.0,2.0,35.0,148.26980641,101.45642228,75.26707126,52.46286052,69.17848271,1.40798475,4.0,2.0,0.0,1.0,97.8,-0.674,0.0,0.0,0.0,0.002,0.021,0.035,0.942,1.0
01 06 07 08 14 16 35,96.15580806,96.15580806,-6.78333333,185.52828279,87.0,3.0,6.0,2.0,34.0,147.22030862,101.58885228,76.26080971,52.63735595,77.0919974,1.34574408,4.0,2.0,0.0,1.0,96.5,-0.67833333,0.0,0.0,0.0,0.003,0.015,0.032,0.95,1.0
01 06 07 08 16 29 35,96.50193903,96.50193903,-7.47666667,185.5272114,102.0,4.0,5.0,2.0,34.0,148.90516484,102.32491129,76.35161033,51.86367928,76.08544437,1.36649097,4.0,1.0,0.0,2.0,75.7,-0.74766667,0.0,0.0,0.0,0.001,0.019,0.029,0.951,1.0
01 02 08 13 17 18 19,84.71798027,84.71798027,16.07666667,185.5126272,78.0,4.0,6.0,3.0,18.0,143.77934691,95.96741434,69.03363968,46.03038141,63.07176819,1.40798475,3.0,3.0,1.0,0.0,782.3,1.60766667,0.0,0.0,0.001,0.001,0.026,0.023,0.949,1.0
01 06 07 09 10 26 33,96.61430602,96.61430602,-7.71666667,185.51194537,92.0,4.0,5.0,2.0,32.0,149.43766534,102.88039596,76.838583,52.05878949,76.59955491,1.35404284,4.0,1.0,1.0,1.0,68.5,-0.77166667,0.0,0.0,0.0,0.001,0.015,0.029,0.955,1.0
01 06 07 09 15 16 36,97.01787538,97.01787538,-8.53,185.50575076,90.0,4.0,6.0,2.0,35.0,149.91330868,103.21085745,76.9364906,52.49979502,73.49424757,1.38308848,4.0,2.0,0.0,1.0,44.1,-0.853,0.0,0.0,0.0,0.001,0.007,0.019,0.973,1.0
01 06 07 08 15 18 35,96.37112194,96.37112194,-7.27333333,185.46891054,90.0,4.0,6.0,2.0,34.0,149.7478018,101.75634218,75.08744758,49.91531184,77.21983184,1.39553662,4.0,2.0,0.0,1.0,81.8,-0.72733333,0.0,0.0,0.0,0.002,0.016,0.028,0.954,1.0
01 06 07 08 12 26 34,96.00047045,96.00047045,-6.55666667,185.44427423,94.0,2.0,5.0,2.0,33.0,154.58508935,106.01881505,78.5212788,50.8327819,83.67725274,1.43288101,4.0,1.0,1.0,1.0,103.3,-0.65566667,0.0,0.0,0.0,0.003,0.021,0.028,0.948,1.0
01 06 07 08 14 33 36,96.76913816,96.76913816,-8.11666667,185.42160964,105.0,3.0,5.0,2.0,35.0,148.19959704,102.19982643,76.27451804,52.03761057,75.67716892,1.38308848,4.0,1.0,0.0,2.0,56.5,-0.81166667,0.0,0.0,0.0,0.001,0.01,0.026,0.963,1.0
01 06 07 08 12 34 36,96.49113564,96.49113564,-7.58,185.40227128,104.0,2.0,5.0,2.0,35.0,155.37817824,107.2298161,79.55839434,51.70864549,80.23965462,1.44117977,4.0,1.0,0.0,2.0,72.6,-0.758,0.0,0.0,0.0,0.002,0.012,0.026,0.96,1.0
06 08 18 19 21 22 36,96.4360024,96.4360024,-7.47666667,185.39533813,130.0,2.0,3.0,2.0,30.0,149.5441722,102.8161279,77.02686528,53.91550197,74.56163752,1.38723786,2.0,1.0,3.0,1.0,75.7,-0.74766667,0.0,0.0,0.0,0.001,0.024,0.02,0.955,1.0
04 10 11 12 22 29 34,96.40481169,96.40481169,-7.42,185.38962339,122.0,2.0,4.0,2.0,30.0,155.48203581,104.94092762,76.15447914,47.995871,76.71763114,1.4162835,1.0,3.0,1.0,2.0,77.4,-0.742,0.0,0.0,0.0,0.002,0.018,0.02,0.96,1.0
01 06 07 08 14 17 33,96.69438297,96.69438297,-8.00333333,185.3854326,86.0,4.0,6.0,2.0,32.0,148.34483893,102.06987074,76.04250264,52.92624337,75.01882373,1.37893911,4.0,2.0,0.0,1.0,59.9,-0.80033333,0.0,0.0,0.0,0.001,0.013,0.024,0.962,1.0
01 06 07 08 18 33 36,96.50680974,96.50680974,-7.63666667,185.37695282,109.0,3.0,5.0,2.0,35.0,149.35136688,102.67313717,76.21374923,51.43782086,72.24816011,1.39138724,4.0,1.0,0.0,2.0,70.9,-0.76366667,0.0,0.0,0.0,0.001,0.018,0.026,0.955,1.0
01 07 09 12 13 19 29,96.24450694,96.24450694,-7.12,185.36901387,90.0,6.0,5.0,1.0,28.0,156.09917231,106.02335235,77.1562572,49.92013819,80.38442423,1.4909723,3.0,2.0,1.0,1.0,86.4,-0.712,0.0,0.0,0.0,0.002,0.018,0.029,0.951,1.0
01 06 07 08 16 20 29,96.35106843,96.35106843,-7.37666667,185.32547019,87.0,3.0,5.0,2.0,28.0,148.16471847,101.87398933,75.76949794,51.25196995,77.99985979,1.36649097,4.0,1.0,1.0,1.0,78.7,-0.73766667,0.0,0.0,0.0,0.001,0.019,0.032,0.948,1.0
01 06 07 08 12 17 29,95.95800669,95.95800669,-6.60333333,185.31268005,80.0,4.0,6.0,2.0,28.0,155.72103951,107.46214354,79.93875228,53.74036246,78.63429057,1.44117977,4.0,2.0,0.0,1.0,101.9,-0.66033333,0.0,0.0,0.0,0.003,0.023,0.023,0.951,1.0
01 06 07 09 10 26 34,96.49986589,96.49986589,-7.72333333,185.27639845,93.0,3.0,5.0,2.0,33.0,151.66164152,103.28708743,76.11939049,49.65998433,74.76243614,1.38723786,4.0,1.0,1.0,1.0,68.3,-0.77233333,0.0,0.0,0.0,0.001,0.016,0.027,0.956,1.0
01 06 07 08 10 29 35,96.36527903,96.36527903,-7.47666667,185.25389139,96.0,4.0,5.0,2.0,34.0,149.70197,102.45080606,76.19332637,50.72911188,76.21347125,1.37064035,4.0,1.0,0.0,2.0,75.7,-0.74766667,0.0,0.0,0.0,0.001,0.019,0.029,0.951,1.0
01 06 07 08 14 20 35,96.5210116,96.5210116,-7.79666667,185.24535653,91.0,3.0,5.0,2.0,34.0,148.060525,101.79750676,75.84017049,51.32728086,79.99420184,1.36234159,4.0,1.0,1.0,1.0,66.1,-0.77966667,0.0,0.0,0.0,0.001,0.017,0.023,0.959,1.0
01 06 07 09 12 20 26,96.36605432,96.36605432,-7.49,185.24210864,81.0,3.0,5.0,1.0,25.0,155.17242091,107.61936946,80.38167677,53.47107756,86.48790794,1.40798475,4.0,1.0,2.0,0.0,75.3,-0.749,0.0,0.0,0.0,0.001,0.016,0.034,0.949,1.0
09 16 17 19 20 34 36,96.38707266,96.38707266,-7.55,185.22414532,151.0,3.0,3.0,2.0,27.0,148.03472301,99.89400568,72.0784858,48.03659109,65.63249386,1.39553662,1.0,2.0,2.0,2.0,73.5,-0.755,0.0,0.0,0.0,0.001,0.02,0.025,0.954,1.0
01 06 07 08 17 26 33,95.64580384,95.64580384,-6.07666667,185.21494102,98.0,4.0,5.0,2.0,32.0,147.58223442,101.19885678,75.40839126,52.33997082,71.08502603,1.37478973,4.0,1.0,1.0,1.0,117.7,-0.60766667,0.0,0.0,0.0,0.005,0.019,0.021,0.955,1.0
01 06 07 08 29 33 35,96.27225986,96.27225986,-7.33333333,185.21118639,119.0,5.0,4.0,2.0,34.0,149.80152857,102.77373525,76.3365089,51.31085036,79.7563258,1.38308848,4.0,0.0,0.0,3.0,80.0,-0.73333333,0.0,0.0,0.0,0.002,0.015,0.028,0.955,1.0
07 11 12 14 21 22 23,96.53320751,96.53320751,-7.87,185.19641501,110.0,4.0,4.0,3.0,16.0,147.88007426,101.48108959,75.80691449,50.46869164,71.13842804,1.35404284,1.0,3.0,3.0,0.0,63.9,-0.787,0.0,0.0,0.0,0.001,0.013,0.028,0.958,1.0
07 10 12 14 16 17 22,96.73643924,96.73643924,-8.3,185.17287847,98.0,2.0,6.0,1.0,15.0,155.69477176,108.10936876,80.96369906,56.28757556,75.42468503,1.40798475,1.0,5.0,1.0,0.0,51.0,-0.83,0.0,0.0,0.0,0.0,0.015,0.024,0.961,1.0
08 09 14 17 19 20 28,96.65899451,96.65899451,-8.16,185.15798902,115.0,3.0,4.0,2.0,20.0,146.35233947,98.92545349,71.85585025,48.44202002,70.39599846,1.39138724,2.0,2.0,2.0,1.0,55.2,-0.816,0.0,0.0,0.0,0.0,0.019,0.021,0.96,1.0
01 06 07 08 15 34 36,96.18851912,96.18851912,-7.22,185.15703824,107.0,3.0,5.0,2.0,35.0,150.1661935,101.81895752,74.65545343,48.55142427,73.8998863,1.42458226,4.0,1.0,0.0,2.0,83.4,-0.722,0.0,0.0,0.0,0.002,0.018,0.026,0.954,1.0
